style;division;gender;age;category;parent_type;subtype;activity_use;sustainability
ebjpf00122;billabong;women;adult;clothing;fleece_polar;sherpa;casual;
ebjsf00116;billabong;women;adult;clothing;fleece_polar;hoodie;casual;
ebjsf00118;billabong;women;adult;clothing;fleece_polar;hoodie;casual;
ebjsf00119;billabong;women;adult;clothing;fleece_polar;hoodie;casual;
ebjsf00120;billabong;women;adult;clothing;fleece_polar;hoodie;casual;
ebjsf00180;billabong;women;adult;clothing;fleece_polar;fleece;casual;
ebjsw00133;billabong;women;adult;clothing;pullover;crew;casual;
ebjsw00134;billabong;women;adult;clothing;pullover;crew;casual;
ebjsw00135;billabong;women;adult;clothing;pullover;half_zip;casual;
ebjsw00137;billabong;women;adult;clothing;pullover;crew;casual;
ebjsw00139;billabong;women;adult;clothing;pullover;crew;casual;
ebjsw00140;billabong;women;adult;clothing;pullover;crew;casual;
ebjsw00141;billabong;women;adult;clothing;pullover;crew;casual;
ebjwd00150;billabong;women;adult;clothing;dress;one_piece;casual;
ebjwd00151;billabong;women;adult;clothing;dress;one_piece;casual;
ebjwr03019;billabong;women;adult;swim;rashguard;classic;surf;recycled
ebjwr03020;billabong;women;adult;swim;rashguard;classic;surf;recycled
ebjx100110;billabong;women;adult;swim;one_piece_swim;;beach;
ebjx300103;billabong;women;adult;swim;bikini_top;;beach;
ebjx300105;billabong;women;adult;swim;bikini_top;;beach;
ebjx300123;billabong;women;adult;swim;bikini_top;;beach;
ebjx400100;billabong;women;adult;swim;bikini_bottom;;beach;
ebjx400101;billabong;women;adult;swim;bikini_bottom;;beach;
ebjx400102;billabong;women;adult;swim;bikini_bottom;;beach;
ebjx400106;billabong;women;adult;swim;bikini_bottom;;beach;
ebjzt00148;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00149;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00151;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00152;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00484;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00485;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00486;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00488;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00489;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00490;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00491;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00492;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00496;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00500;billabong;women;adult;clothing;t-shirt;crew;casual;
ebyaa00107;billabong;men;adult;accessories;wallet;tri_fold;casual;
ebyaa00110;billabong;men;adult;accessories;school_supplies;pencil_case;school;
ebyaa00111;billabong;men;adult;accessories;beach_accessory;towel;beach;
ebyaa00112;billabong;men;adult;accessories;beach_accessory;poncho;beach;
ebyaa00115;billabong;men;adult;accessories;wallet;tri_fold;casual;
ebyaa00120;billabong;men;adult;accessories;beach_accessory;poncho;beach;
ebyaa00121;billabong;men;adult;accessories;wallet;bi_fold;casual;recycled
ebyaa00123;billabong;men;adult;accessories;wallet;tri_fold;casual;recycled
ebybp03001;billabong;men;adult;accessories;backpack;rucksack;surf;
ebybs00109;billabong;men;adult;swim;boardshorts;regular;surf;recycled
ebyha00104;billabong;men;adult;accessories;cap;stretch;beach;
ebyha00106;billabong;men;adult;accessories;cap;snapback;beach;
ebyha00107;billabong;men;adult;accessories;beanie;knit;casual;
ebyha00128;billabong;men;adult;accessories;cap;snapback;beach;
ebyha00134;billabong;men;adult;accessories;cap;stretch;beach;
abyhy03000;billabong;men;adult;clothing;shorts;walkshort;surf;recycled
ebyjk00124;billabong;men;adult;clothing;jackets;puffer;casual;recycled
ebyjk00125;billabong;men;adult;clothing;jackets;puffer;casual;recycled
ebyjv00134;billabong;men;adult;swim;boardshorts;regular;surf;
s1lb12bip0;billabong;men;adult;swim;boardshorts;regular;surf;
ebyl100015;billabong;men;adult;footwear;flip_flops;beach;beach;
ebyl100016;billabong;men;adult;footwear;flip_flops;beach;beach;
ebyl100017;billabong;men;adult;footwear;flip_flops;beach;beach;
ebynp00111;billabong;men;adult;clothing;pants;stretch;casual;
ebysf00119;billabong;men;adult;clothing;fleece_polar;hoodie;casual;
ebysf00123;billabong;men;adult;clothing;fleece_polar;hoodie;casual;
ebywr00114;billabong;men;adult;swim;rashguard;classic;surf;
ebywr00115;billabong;men;adult;swim;rashguard;classic;surf;
ebywr00116;billabong;men;adult;swim;rashguard;classic;surf;
ebywr03010;billabong;men;adult;swim;rashguard;classic;surf;
ebywr03011;billabong;men;adult;swim;rashguard;classic;surf;
ebyws00106;billabong;men;adult;clothing;shorts;walkshort;surf;
abyws00188;billabong;men;adult;clothing;shorts;walkshort;surf;recycled
ebywt03004;billabong;men;adult;clothing;shirt;button_up;casual;
ebywt03005;billabong;men;adult;clothing;shirt;flannel;casual;recycled
ebyzt00132;billabong;men;adult;clothing;t-shirt;crew;casual;
ebyzt00133;billabong;men;adult;clothing;t-shirt;crew;casual;
ebyzt00134;billabong;men;adult;clothing;t-shirt;crew;casual;
ebyzt00135;billabong;men;adult;clothing;t-shirt;crew;casual;
ebyzt00136;billabong;men;adult;clothing;t-shirt;crew;casual;
ebyzt00137;billabong;men;adult;clothing;t-shirt;crew;casual;
ebyzt00293;billabong;men;adult;clothing;t-shirt;crew;casual;
ergpf03091;roxy;girls;4-16_years;clothing;fleece_polar;sherpa;casual;recycled
erjft05106;roxy;women;adult;clothing;pullover;full_zip;casual;
erjjk03589;roxy;women;adult;clothing;jackets;rain;casual;
ebykt00100;billabong;men;adult;clothing;t-shirt;crew;casual;
gmsl3cal;vonzipper;men;adult;snow;snow_accessory;lens;snow;
gmsl3cll;vonzipper;men;adult;snow;snow_accessory;lens;snow;
mahtgtha;billabong;men;adult;accessories;cap;trucker;beach;
mawtgwta;billabong;men;adult;accessories;wallet;tri_fold;casual;
24e653574;billabong;women;adult;accessories;backpack;classic;casual;
s9bg17bip0;billabong;women;adult;accessories;bag;tote;casual;
sjjftdol;vonzipper;women;adult;surf;sunglasses;square;surf;
sjjftyay;vonzipper;women;adult;surf;sunglasses;cat-eye;surf;
smffnrol;vonzipper;men;adult;surf;sunglasses;shield;surf;
smpcnmor;vonzipper;men;adult;surf;sunglasses;square;surf;
smpf5les;vonzipper;men;adult;surf;sunglasses;square;surf;
smpfgpsy;vonzipper;men;adult;surf;sunglasses;round;surf;
smpfjelm;vonzipper;men;adult;surf;sunglasses;square;surf;
smpftsup;vonzipper;men;adult;surf;sunglasses;square;surf;
smrf5les;vonzipper;men;adult;surf;sunglasses;square;surf;
smrf7sta;vonzipper;men;adult;surf;sunglasses;round;surf;
smrfaelm;vonzipper;men;adult;surf;sunglasses;square;surf;
smrfapsy;vonzipper;men;adult;surf;sunglasses;shield;surf;
smsf1def;vonzipper;men;adult;surf;sunglasses;shield;surf;
smsftsup;vonzipper;men;adult;surf;sunglasses;square;surf;
u5cm01bif0;billabong;men;adult;accessories;cap;snapback;beach;
u6tc3101;element;men;adult;footwear;shoes;sneaker;skate;recycled
ebjnp00139;billabong;women;adult;clothing;pants;wide;casual;
ubjx100236;billabong;women;adult;swim;one_piece_swim;;beach;
ubjx300664;billabong;women;adult;swim;bikini_top;;beach;
ubjx400599;billabong;women;adult;swim;bikini_bottom;;beach;
v9011rsv;rvca;men;adult;clothing;t-shirt;crew;training;
w4cpc5elpp;element;men;adult;skate;skateboard_complete;classic;skate;
w5ct01bip1;billabong;men;adult;accessories;cap;trucker;beach;
w6tc3101;element;men;adult;footwear;shoes;sneaker;skate;recycled
z6tc3101;element;men;adult;footwear;shoes;sneaker;skate;recycled
adbs700064;dcshoes;boys;kids;footwear;shoes;sneaker;skate;
adyl100026;dcshoes;men;adult;footwear;sandals;slip-on;casual;
adys100442;dcshoes;men;adult;footwear;shoes;sneaker;skate;
aqbl100010;quiksilver;boys;2-6_years;footwear;sandals;arch_support;beach;
aqbl100260;quiksilver;boys;2-6_years;footwear;flip_flops;beach;beach;
aqbl100423;quiksilver;boys;2-6_years;footwear;flip_flops;beach;beach;
aqbl100425;quiksilver;boys;2-6_years;footwear;flip_flops;beach;beach;
aqbl100468;quiksilver;boys;2-6_years;footwear;sandals;slip-on;beach;
aqbl100591;quiksilver;boys;2-6_years;footwear;sandals;beach;beach;
aqyl100570;quiksilver;men;adult;footwear;sandals;beach;beach;
aqyl100956;quiksilver;men;adult;footwear;sandals;slip-on;beach;
aqyl100957;quiksilver;men;adult;footwear;sandals;slip-on;beach;
aqyl100960;quiksilver;men;adult;footwear;sandals;slip-on;beach;
aqyl101038;quiksilver;men;adult;footwear;sandals;slip-on;beach;
aqyl101182;quiksilver;men;adult;footwear;sandals;arch_support;beach;
aqyl101256;quiksilver;men;adult;footwear;sandals;slip-on;beach;
aqyl101323;quiksilver;men;adult;footwear;sandals;arch_support;beach;
aqyl101324;quiksilver;men;adult;footwear;sandals;arch_support;beach;
aqyl101353;quiksilver;men;adult;footwear;sandals;slip-on;beach;
aqyl101355;quiksilver;men;adult;footwear;sandals;slip-on;beach;
aqyl101382;quiksilver;men;adult;footwear;sandals;beach;beach;
aqys700101;quiksilver;men;adult;footwear;shoes;slip-on;casual;
arjb700731;roxy;women;adult;footwear;footwear_boots;booties;active;
arjl100673;roxy;women;adult;footwear;flip_flops;beach;beach;
arjl100869;roxy;women;adult;footwear;flip_flops;beach;beach;
arjl101111;roxy;women;adult;footwear;sandals;arch_support;active;
arjl101134;roxy;women;adult;footwear;flip_flops;beach;beach;
arjl101169;roxy;women;adult;footwear;sandals;beach;beach;
arjl200751;roxy;women;adult;footwear;sandals;beach;beach;
arjs600569;roxy;women;adult;footwear;shoes;sneaker;training;
erjb700022;roxy;women;adult;footwear;footwear_boots;booties;active;
erjb700023;roxy;women;adult;footwear;footwear_boots;booties;active;
erjb700024;roxy;women;adult;footwear;footwear_boots;booties;active;
erjs700004;roxy;women;adult;footwear;shoes;slip-on;casual;
24a014500;billabong;men;adult;clothing;t-shirt;crew;casual;
24a014501;billabong;men;adult;clothing;t-shirt;crew;casual;
24a014571;billabong;men;adult;clothing;t-shirt;crew;casual;
24a014574;billabong;men;adult;clothing;t-shirt;crew;casual;
24a051502;billabong;men;adult;clothing;shirt;shacket;casual;
24a051503;billabong;men;adult;clothing;shirt;shacket;casual;
24a081500;billabong;men;adult;swim;boardshorts;regular;surf;
24a081506;billabong;men;adult;swim;boardshorts;regular;surf;
24a084500;billabong;men;adult;swim;boardshorts;regular;surf;
24a084501;billabong;men;adult;swim;boardshorts;regular;surf;
24a084570;billabong;men;adult;swim;boardshorts;regular;surf;
24a164500;billabong;men;adult;clothing;jackets;sherpa;casual;
24a214500;billabong;men;adult;clothing;jackets;trench;casual;
24a354500;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354502;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354503;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354505;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354506;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354507;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354509;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354510;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354511;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354514;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354520;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354522;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354524;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354525;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354526;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354570;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354571;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354572;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354573;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354575;billabong;men;adult;clothing;t-shirt;crew;casual;
24a354576;billabong;men;adult;clothing;t-shirt;crew;casual;
24a364500;billabong;men;adult;clothing;t-shirt;crew;casual;
24a364501;billabong;men;adult;clothing;t-shirt;crew;casual;
24a364504;billabong;men;adult;clothing;t-shirt;crew;casual;
24a364505;billabong;men;adult;clothing;t-shirt;crew;casual;
24a364508;billabong;men;adult;clothing;t-shirt;crew;casual;
24a411506;billabong;men;adult;clothing;fleece_polar;fleece;casual;
24a414500;billabong;men;adult;clothing;pullover;fleece;casual;
24a414501;billabong;men;adult;clothing;pullover;fleece;casual;
24a414502;billabong;men;adult;clothing;pullover;fleece;casual;
24a414503;billabong;men;adult;clothing;fleece_polar;fleece;casual;
24a414504;billabong;men;adult;clothing;pullover;hoodie;casual;
24a464502;billabong;men;adult;clothing;pullover;crew;casual;
24a504500;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504501;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504502;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504504;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504505;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504507;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504508;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504509;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504510;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504511;billabong;men;adult;clothing;t-shirt;crew;casual;
24a504512;billabong;men;adult;clothing;t-shirt;crew;casual;
24a524501;billabong;men;adult;clothing;t-shirt;crew;casual;
24a524502;billabong;men;adult;clothing;t-shirt;crew;casual;
24a551508;billabong;men;adult;accessories;cap;trucker;beach;
24a551526;billabong;men;adult;accessories;cap;strapback;beach;
24a583503;billabong;men;adult;accessories;beanie;cuff;casual;
24a584500;billabong;men;adult;accessories;beanie;cuff;casual;
24b054503;billabong;women;adult;clothing;shirt;shacket;casual;
24b054505;billabong;women;adult;clothing;shirt;shacket;casual;
24b074501;billabong;women;adult;clothing;pullover;knit;casual;
24b074504;billabong;women;adult;clothing;pullover;crew;casual;
24b074508;billabong;women;adult;clothing;pullover;crew;casual;
24b074510;billabong;women;adult;clothing;pullover;crew;casual;
24b074512;billabong;women;adult;clothing;pullover;crew;casual;
24b074513;billabong;women;adult;clothing;pullover;crew;casual;
24b124501;billabong;women;adult;clothing;pants;flare;casual;
24b124504;billabong;women;adult;clothing;pants;joggers;casual;
24b124505;billabong;women;adult;clothing;pants;wide;casual;
24b124511;billabong;women;adult;clothing;pants;joggers;casual;
24b133512;billabong;women;adult;clothing;dress;one_piece;casual;
24b134508;billabong;women;adult;clothing;dress;one_piece;casual;
24b134509;billabong;women;adult;clothing;dress;one_piece;casual;
24b154501;billabong;women;adult;clothing;jackets;sherpa;casual;
24b154502;billabong;women;adult;clothing;jackets;quilted;casual;
24b154505;billabong;women;adult;clothing;jackets;light;casual;
24b193500;billabong;women;adult;clothing;pants;wide_legged;casual;
24b194500;billabong;women;adult;clothing;jeans;wide;casual;
24b194501;billabong;women;adult;clothing;jeans;straight;casual;
24b214500;billabong;women;adult;clothing;jackets;denim;casual;
24b314501;billabong;women;adult;clothing;pullover;fleece;casual;
24b314503;billabong;women;adult;clothing;pullover;fleece;casual;
24b353572;billabong;women;adult;clothing;t-shirt;crew;casual;
24b354576;billabong;women;adult;clothing;t-shirt;crew;casual;
24b354583;billabong;women;adult;clothing;t-shirt;crew;casual;
24b414501;billabong;women;adult;clothing;pullover;fleece;casual;
24b414503;billabong;women;adult;clothing;pullover;hoodie;casual;
24b464501;billabong;women;adult;clothing;pullover;crew;casual;
24b464502;billabong;women;adult;clothing;pullover;crew;casual;
24b464503;billabong;women;adult;clothing;pullover;oversized;casual;
24b464504;billabong;women;adult;clothing;pullover;crew;casual;
24b464505;billabong;women;adult;clothing;pullover;crew;casual;
24b464506;billabong;women;adult;clothing;pullover;crew;casual;
24b464509;billabong;women;adult;clothing;pullover;crew;casual;
24b483504;billabong;women;adult;clothing;pullover;half_zip;casual;
24b484502;billabong;women;adult;clothing;pullover;half_zip;casual;
24b484503;billabong;women;adult;clothing;pullover;full_zip;casual;
24b484504;billabong;women;adult;clothing;pullover;half_zip;casual;
24o013572;billabong;women;adult;swim;rashguard;classic;surf;
24o014570;billabong;women;adult;swim;rashguard;classic;surf;
24o014571;billabong;women;adult;swim;rashguard;classic;surf;
24o014572;billabong;women;adult;swim;rashguard;classic;surf;
24o034501;billabong;women;adult;swim;rashguard;classic;surf;
24o034570;billabong;women;adult;swim;rashguard;classic;surf;
24o034571;billabong;women;adult;swim;rashguard;classic;surf;
24o034572;billabong;women;adult;swim;rashguard;classic;surf;
24o034573;billabong;women;adult;swim;rashguard;classic;surf;
24o083570;billabong;women;adult;swim;boardshorts;regular;surf;
24o084571;billabong;women;adult;swim;boardshorts;regular;surf;
24o124501;billabong;women;adult;swim;bikini_top;;beach;
24o124502;billabong;women;adult;swim;bikini_top;;beach;
24o141502;billabong;women;adult;swim;bikini_top;;beach;
24o144500;billabong;women;adult;swim;bikini_top;;beach;
24o144501;billabong;women;adult;swim;bikini_top;;beach;
24o144502;billabong;women;adult;swim;bikini_top;;beach;
24o144503;billabong;women;adult;swim;bikini_top;;beach;
24o144504;billabong;women;adult;swim;bikini_top;;beach;
24o144572;billabong;women;adult;swim;bikini_top;;beach;
24o154500;billabong;women;adult;swim;bikini_top;;beach;
24o154502;billabong;women;adult;swim;bikini_top;;beach;
24o154575;billabong;women;adult;swim;bikini_top;;beach;
24o154577;billabong;women;adult;swim;bikini_top;;beach;
24o231502;billabong;women;adult;swim;bikini_bottom;;beach;
24o234501;billabong;women;adult;swim;bikini_bottom;;beach;
24o234503;billabong;women;adult;swim;bikini_bottom;;beach;
24o234504;billabong;women;adult;swim;bikini_bottom;;beach;
24o251501;billabong;women;adult;swim;bikini_bottom;;beach;
24o254501;billabong;women;adult;swim;bikini_bottom;;beach;
24o281502;billabong;women;adult;swim;bikini_bottom;;beach;
24o284502;billabong;women;adult;swim;bikini_bottom;;beach;
24o284504;billabong;women;adult;swim;bikini_bottom;;beach;
24o284505;billabong;women;adult;swim;bikini_bottom;;beach;
24o284579;billabong;women;adult;swim;bikini_bottom;;beach;
24o284580;billabong;women;adult;swim;bikini_bottom;;beach;
24o294500;billabong;women;adult;swim;bikini_bottom;;beach;
24o294570;billabong;women;adult;swim;bikini_bottom;;beach;
24o294571;billabong;women;adult;swim;bikini_bottom;;beach;
24o304501;billabong;women;adult;swim;one_piece_swim;;beach;
24o304504;billabong;women;adult;swim;one_piece_swim;;beach;
24o604571;billabong;women;adult;clothing;skirt;beach_coverup;beach;
ebjjk00181;billabong;women;adult;clothing;jackets;bomber;casual;
ebjjk00182;billabong;women;adult;clothing;jackets;bomber;casual;
ebjzt00605;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00606;billabong;women;adult;clothing;t-shirt;crew;casual;
ebjzt00607;billabong;women;adult;clothing;t-shirt;crew;casual;
ebyft00162;billabong;men;adult;clothing;pullover;full_zip;casual;
ubjzt00357;billabong;women;adult;clothing;t-shirt;crew;casual;
