style;division;gender;category;parent_type;subtype_1;subtype_2;subtype_3;subtype_4;activity_use_1;activity_use_2;activity_use_3;age;sustainability_1;sustainability_2;sustainability_3;sustainability_certification;fabric_main_1;fabric_main_2;fabric_main_3;fabric_main_4;fabric_main_5;fabric_subtype;lining_1;lining_2;lining_3;filling;padding_material;technology_1;technology_2;technology_3;technology_4;technology_5;technology_6;prod_collection;size;dimension_height;dimension_length;dimension_width;volume;backpack_size;number_pocket_bag;straps_1;straps_2;straps_3;straps_4;straps_5;visor;lens_tint_1;lens_tint_2;fit_1;fit_2;fit_3;sleeve_length;leg_length;closure;waist;pocket_1;pocket_2;pocket_3;pocket_4;pocket_5;pocket_6;pocket_7;dress_length;hood;neck;reversible;denim_wash;print;footwear_height;outsole;insole;sole_type;top_shape_1;top_shape_2;top_shape_3;top_shape_4;top_shape_5;bottom_shape_1;bottom_shape_2;bottom_shape_3;bottom_shape_4;coverage_1;coverage_2;bra_impact;padding;uv_protection;wetsuit_type;thickness;water-temp;wetsuit_technology_1;wetsuit_technology_2;wetsuit_technology_3;wetsuit_seam_1;wetsuit_seam_2;wetsuit-entry;snow_activity;flex_rating;rocker;insulation_level;insulation_technology;waterproofing_level;waterproofing_technology;Lumina Comments
EBOWR03004;billabong;girls;surf;rashguard;surf_tee;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;performance;;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EBTWR03004;billabong;boys;surf;rashguard;surf_tee;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;performance;;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EBTWR03005;billabong;boys;surf;rashguard;swimsuit;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;short_sleeve;;half_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EBTWR03008;billabong;boys;surf;rashguard;surf_tee;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;performance;;;long_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR00115;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;performance;;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR00116;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;loose;;;short_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR03010;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;performance;;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR03011;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;performance;;;long_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR03019;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;loose;;;short_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR03020;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;burleigh;;;;;;;;;;;;;;;;performance;;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR03021;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;loose;relax;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR03022;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;loose;;;long_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EBYWR03023;billabong;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;loose;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
EQWKT03193;quiksilver;women;surf;rashguard;swimsuit;;;;surf;beach;swim;adult;organic;;;;stretch_cotton;;;;;;;;;;;;;;;;;global_heat;;;;;;;;;;;;;;;;fitted;;;short_sleeve;;;;;;;;;;;;;scoop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EQYWR03464;quiksilver;men;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;solution-dyeing;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;moisture-wicking;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;snug;;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERGWR03445;roxy;girls;surf;rashguard;surf_tee;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;essentials;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERGWR03446;roxy;girls;surf;rashguard;surf_tee;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_nylon;;;;;thermal;;;;;;upf_50_sun_protection;;;;;;core_basics;;;;;;;;;;;;;;;;snug;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERGWR03448;roxy;girls;surf;rashguard;surf_tee;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;upf_50_sun_protection;;;;;active_rg;;;;;;;;;;;;;;;;fitted;;;short_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03823;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;upf_50_sun_protection;;;;;;;;;;;;;;;;;;;;;;regular;;;short_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03826;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_nylon;;;;;;;;;;;chlorine_resistant;upf_50_sun_protection;;;;;active;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03827;roxy;women;surf;rashguard;surf_tee;classic;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_sun_protection;;;;;;pt_beach_classics;;;;;;;;;;;;;;;;fitted;;;short_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERJWR03830;roxy;women;surf;rashguard;swimsuit;classic;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_50_sun_protection;;;;;;pt_beach_classics;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;full_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03832;roxy;women;surf;rashguard;surf_tee;classic;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_50_sun_protection;;;;;;pt_beach_classics;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;full_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03835;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;;;;;;;lagos;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERJWR03836;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_nylon;;;;;jersey;;;;;;;;;;;;artsy_tile;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;scoop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERJWR03840;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;roxy_pro;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERJWR03843;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_50_sun_protection;;;;;;value_line;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03845;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_50_sun_protection;;;;;;value_line;;;;;;;;;;;;;;;;fitted;;;short_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03847;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_nylon;;;;;jersey;;;;;;;;;;;;atlas;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERJWR03849;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_50_sun_protection;;;;;;core_basics;;;;;;;;;;;;;;;;loose;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03850;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_50_sun_protection;;;;;;core_basics;;;;;;;;;;;;;;;;loose;;;short_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03863;roxy;women;surf;rashguard;surf_tee;;;;surf;beach;swim;adult;recycled;;;;stretch_polyester;;;;;jersey;;;;;;upf_50_sun_protection;;;;;;essentials;;;;;;;;;;;;;;;;loose;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERJWR03864;roxy;women;surf;rashguard;classic;;;;surf;beach;swim;adult;recycled;;;;4-way_stretch;stretch_polyester;;;;;;;;;;upf_50_sun_protection;;;;;;essentials;;;;;;;;;;;;;;;;fitted;;;;;pullover;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERLWR03326;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;roxy_dot;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERLWR03328;roxy;girls;surf;rashguard;swim_set;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;roxy_dot;;;;;;;;;;;;;;;;fitted;;;short_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERLWR03329;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;tropical_story;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERLWR03330;roxy;girls;surf;rashguard;swim_set;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;jacquard;;;;;;upf_50_sun_protection;;;;;;tropical_story;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERLWR03331;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;upf_50_sun_protection;;;;;tropical_story;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;50_uv_sun_protection;;;;;;;;;;;;;;;;;
ERLWR03332;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_polyester;;;;;terry;;;;;;;;;;;;pineapple_pop;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERLWR03334;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;2-7_years;recycled;;;;stretch_nylon;;;;;thermal;;;;;;;;;;;;core_basics;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EBGWR03007;billabong;girls;surf;rashguard;swimsuit;classic;;;surf;beach;swim;8-16_years;recycled;;;;4-way_stretch;stretch_polyester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;classic;;;long_sleeve;;back_zip;;;;;;;;;;;mock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERGWR03440;roxy;girls;surf;rashguard;swimsuit;classic;;;surf;beach;swim;6-16_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;active_rg;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERGWR03441;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;shadow_floral;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERGWR03442;roxy;girls;surf;rashguard;swim_set;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;shadow_floral;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;pullover;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERGWR03444;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_polyester;;;;;;;;;;;;;;;;;colorblock_rg;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;quarter_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERGWR03447;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_nylon;;;;;thermal;;;;;;;;;;;;core_basics;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERGWR03449;roxy;girls;surf;rashguard;swimsuit;;;;surf;beach;swim;6-16_years;recycled;;;;stretch_polyester;;;;;;;;;;;chlorine_resistant;;;;;;heart_n_soul;;;;;;;;;;;;;;;;fitted;;;long_sleeve;;back_zip;;;;;;;;;;;crew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24CW191508;billabong;boys;surf;wetsuit;wetsuit_top;;;;surf;;;8-16_years;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;absolute;;;;;;;;;;;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;pullover;1-1_mm;70f_21c-above_tropical;graphene;pro_stretch;silicone_stretch;flatlock;;back_zip;;;;;;;;
24BW191504;billabong;women;surf;wetsuit;springsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;jersey;;;;;;;;;;;;surf_capsule;;;;;;;;;;;;;;;;;;;long_sleeve;short_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;long_sleeve_shorty;2-2_mm;65-70f_18-21c_Mild;pro_stretch;;silicone_stretch;flatlock;;back_zip;;;;;;;;
24BW191514;billabong;women;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;back_zip;;;;;;;;
ERJW603032;roxy;women;surf;wetsuit;swimsuit;;;;surf;swim;;adult;recycled;;;;stretch_polyester;;;;;;;;;;;ykk_zip;;;;;;roxy_rise_collection;;;;;;;;;;;;;;;;;;;sleeveless;short_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;short-jane;1_mm;70f_21c-above_tropical;stretchflight_eco;;;q-lock;;back_zip;;;;;;;;
24BW191508;billabong;women;surf;wetsuit;springsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;short_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;long_sleeve_shorty;2-2_mm;65-70f_18-21c_Mild;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24AW191506;billabong;men;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;absolute;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24CW191500;billabong;boys;surf;wetsuit;fullsuit;;;;surf;;;8-16_years;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;absolute;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24CW191503;billabong;boys;surf;wetsuit;fullsuit;;;;surf;;;6-16_years;recycled;;;;polychloropene;;;;;jersey;;;;;;;;;;;;foil;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;graphene;silicone_stretch;;gbs;;chest_zip;;;;;;;;
24AW191516;billabong;men;surf;wetsuit;fullsuit;;;;surf;;;adult;;;;;polychloropene;;;;;graphene;;;;;;airlite_recycler;;;;;;furnace;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;airlite_4d;graphene;;power_seam;welded;chest_zip;;;;;;;;
ABJW100223;billabong;women;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;stretch_nylon_blend;;;;;graphene;;;;;;airlite_recycler;;;;;;furnace;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;airlite_4d;graphene;;power_seam;welded;chest_zip;;;;;;;;
ABBW100148;billabong;boys;surf;wetsuit;fullsuit;;;;surf;;;8-16_years;recycled;;;;stretch_nylon_blend;;;;;graphene;;;;;;airlite_recycler;;;;;;furnace;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;airlite_4d;graphene;;power_seam;welded;chest_zip;;;;;;;;
24AW191500;billabong;men;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;airlite_recycler;;;;;;revolution;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;airlite_4d;graphene;pro_stretch;stitchless;;chest_zip;;;;;;;;
24AW191504;billabong;men;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;airlite_recycler;;;;;;revolution;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;airlite_4d;graphene;airlite_stretch;gbs;;chest_zip;;;;;;;;
24BW191510;billabong;women;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24RW191503;billabong;girls;surf;wetsuit;fullsuit;;;;surf;;;8-14_years;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;3-2_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24AW191507;billabong;men;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;absolute;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24CW191501;billabong;boys;surf;wetsuit;fullsuit;;;;surf;;;8-16_years;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;absolute;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24AW191501;billabong;men;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;airlite_recycler;;;;;;revolution;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;airlite_4d;graphene;pro_stretch;stitchless;;chest_zip;;;;;;;;
24AW191505;billabong;men;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;airlite_recycler;;;;;;revolution;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;airlite_4d;graphene;airlite_stretch;gbs;;chest_zip;;;;;;;;
24BW191506;billabong;women;surf;wetsuit;fullsuit;;;;surf;;;adult;;;;;polychloropene;;;;;graphene;;;;;;;;;;;;surf_capsule;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;graphene;pro_stretch;;power_seam;;chest_zip;;;;;;;;
24BW191511;billabong;women;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24BW193400;billabong;women;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;neoprene;nylon;polyester;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24RW191504;billabong;girls;surf;wetsuit;fullsuit;;;;surf;;;8-14_years;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;4-3_mm;55-65f_13-18c_Cool;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
24BW191512;billabong;women;surf;wetsuit;fullsuit;;;;surf;;;adult;recycled;;;;polychloropene;;;;;graphene;;;;;;;;;;;;synergy;;;;;;;;;;;;;;;;;;;long_sleeve;long_leg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;integral;5-4_mm;45-55f_7-13c_Cold;graphene;pro_stretch;silicone_stretch;gbs;;chest_zip;;;;;;;;
